num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,booking_origin_0,booking_origin_1,booking_origin_2,booking_origin_3,booking_origin_4,booking_origin_5,booking_origin_6,route,route_0,route_1,route_2,route_3,route_4,route_5,route_6,route_7,route_8,route_9
2,0,0,18,46,2,1,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,58,21,12,3,1,0,1,8.83,0,0,0,1,0,1,0,0,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,115,87,6,3,0,0,0,8.83,0,0,0,1,0,1,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,236,91,6,5,1,0,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,225,25,6,2,1,1,0,8.83,1,0,0,0,1,0,1,0,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,116,56,15,4,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,34,90,7,6,1,1,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,191,60,11,7,1,0,1,8.83,0,0,0,0,1,0,1,0,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,55,22,7,6,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,1,0,53,180,2,6,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,13,17,3,7,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,275,36,4,3,1,1,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,58,17,7,7,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,45,25,1,1,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,417,22,4,7,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,159,21,8,5,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,173,40,8,7,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,92,65,13,1,1,0,0,8.83,0,0,0,1,0,1,1,0,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,106,208,4,4,1,0,0,8.83,0,0,0,0,0,1,1,0,AKLKUL,0,0,0,0,0,0,0,1,1,1
3,0,0,316,35,16,2,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,245,27,11,1,0,0,0,8.83,1,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
3,0,0,218,21,8,2,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,96,106,1,7,1,1,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,67,22,11,1,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,145,204,16,5,1,1,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,295,18,6,1,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,57,51,3,3,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,1,0,12,20,8,2,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
3,0,0,77,31,0,4,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,7,83,16,2,1,0,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,1,0,305,18,3,3,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,235,18,22,2,1,0,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,332,17,11,6,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,3,35,6,2,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,56,42,4,4,1,0,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,125,85,15,4,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,86,21,2,6,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,204,24,6,1,1,1,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,310,44,13,2,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,115,20,7,1,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,57,24,12,4,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
4,0,0,368,36,16,7,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,59,37,15,7,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,6,21,21,7,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
3,0,0,67,22,7,3,1,1,0,8.83,0,0,0,0,1,1,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,169,22,9,6,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,214,38,12,4,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,5,19,14,4,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,14,17,10,6,1,0,0,8.83,1,0,0,1,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,173,64,14,4,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,7,22,7,1,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,196,86,3,7,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,155,24,7,7,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,245,19,9,6,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,1,0,22,82,10,5,1,1,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,325,22,4,3,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,1,6,1,23,7,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,130,18,10,1,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,218,17,2,5,1,0,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,189,35,8,7,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,35,41,15,4,1,1,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,189,60,8,2,0,1,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
4,0,0,226,17,6,7,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,122,30,13,4,1,0,0,8.83,0,0,0,0,0,0,1,0,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,88,30,8,3,1,0,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
4,0,0,211,21,10,5,1,0,0,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,259,82,9,7,1,0,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
5,0,0,188,17,12,4,1,0,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,129,25,9,1,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,190,69,21,4,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,172,54,8,2,1,1,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,149,17,4,1,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,15,28,7,7,0,0,0,8.83,1,0,0,1,1,0,0,0,AKLKUL,0,0,0,0,0,0,0,1,1,1
4,0,0,38,17,4,7,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,1,0,8,238,5,5,1,1,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,214,23,8,7,1,1,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,14,275,3,3,1,0,1,8.83,1,0,0,0,1,0,0,0,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,9,84,13,5,1,1,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,70,20,14,6,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
3,0,0,35,17,3,7,1,0,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
4,0,0,53,42,23,6,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,77,28,15,3,1,1,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,259,39,21,4,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,106,27,7,7,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,194,86,3,7,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,134,26,15,3,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,3,36,16,7,0,0,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,149,17,2,4,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,9,44,8,5,1,0,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,37,95,17,2,1,0,1,8.83,0,0,0,1,1,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,183,34,11,5,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,40,31,5,5,1,1,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,95,83,6,3,0,0,0,8.83,1,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,135,24,4,5,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,1,0,15,90,13,5,1,0,1,8.83,0,0,0,0,1,0,1,0,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,222,23,9,6,0,0,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,64,29,12,1,1,0,0,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,162,19,8,2,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,22,27,9,7,0,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,150,31,8,7,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,73,27,12,5,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
3,0,0,133,19,9,6,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,1,24,1,0,3,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,66,20,14,7,0,1,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
3,0,0,89,22,6,6,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,105,91,12,6,1,1,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,115,95,9,4,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,151,39,7,7,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
3,0,0,349,18,20,1,1,1,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,13,18,9,5,1,0,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,29,20,1,5,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,1,0,69,28,14,4,1,1,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
5,0,0,206,17,13,7,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,6,21,3,5,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,1,0,23,31,4,1,1,0,0,8.83,0,0,0,0,1,0,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,197,19,3,1,0,0,0,8.83,1,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,368,65,2,7,1,0,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,25,19,6,5,1,1,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,189,33,11,5,1,1,1,8.83,1,0,0,1,1,0,1,0,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,1,0,123,70,22,2,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,298,22,7,2,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,89,24,9,7,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,241,125,11,3,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,1,0,195,27,2,3,1,1,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,1,0,84,18,9,3,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,410,25,13,6,1,1,0,8.83,1,0,0,0,1,0,1,0,AKLKUL,0,0,0,0,0,0,0,1,1,1
3,0,0,95,24,8,2,1,1,1,8.83,1,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,122,54,5,4,0,0,1,8.83,0,0,0,1,1,0,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,216,26,9,7,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,89,20,23,3,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,111,42,7,1,1,0,0,8.83,1,0,0,0,0,1,1,0,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,11,39,7,6,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
3,0,0,174,17,3,3,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,1,0,162,18,4,4,0,0,0,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,1,139,1,8,5,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,19,93,3,1,1,1,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,110,18,15,4,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,9,54,7,4,1,0,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,1,0,47,28,15,7,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
6,1,0,349,21,5,7,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,109,21,17,7,1,1,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,0,23,5,2,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
4,0,0,38,21,0,1,1,0,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,58,28,8,3,0,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
4,0,0,192,20,6,7,1,0,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
4,1,0,210,21,4,7,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,326,22,12,7,0,0,0,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,13,17,10,2,1,1,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,240,64,14,3,0,1,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,39,21,7,1,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,23,35,8,7,0,0,0,8.83,0,0,0,0,1,0,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
5,0,1,198,34,14,1,1,1,1,8.83,0,0,0,1,1,0,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,75,30,10,2,1,0,0,8.83,0,0,0,0,1,1,1,0,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,54,20,8,1,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,32,41,1,7,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,101,34,17,4,1,0,0,8.83,0,0,0,0,1,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,294,49,16,2,1,0,0,8.83,0,0,0,0,0,1,1,0,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,304,59,0,3,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
3,0,0,32,23,15,3,1,0,0,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,1,0,160,24,22,3,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
3,0,0,363,18,2,1,1,1,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,214,31,9,7,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,162,18,11,2,1,0,0,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
5,0,0,97,21,10,3,1,1,0,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,71,30,6,1,1,1,0,8.83,1,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,231,17,15,2,1,1,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,163,35,12,5,1,0,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,62,21,3,4,1,1,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,1,18,5,2,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,314,19,8,3,0,1,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,178,69,9,5,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,253,107,10,3,0,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,81,43,6,4,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,30,85,15,5,1,0,0,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,120,20,12,5,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,25,19,3,3,1,0,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,62,30,7,4,1,0,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,58,17,6,3,1,1,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
4,0,0,268,18,13,2,1,0,1,8.83,0,0,0,1,1,1,0,0,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,199,27,8,5,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
5,0,0,206,17,13,7,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,159,29,21,7,1,1,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,171,35,8,3,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,6,18,6,2,1,0,1,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,269,29,9,7,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,13,22,17,6,1,0,1,8.83,0,0,0,0,0,0,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,301,121,15,7,0,1,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,301,34,0,6,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,72,26,13,3,1,0,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,224,18,16,2,1,0,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
3,0,0,269,17,1,5,1,1,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,246,24,4,6,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,1,0,44,19,7,7,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,1,0,32,60,2,3,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,198,20,5,1,1,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,94,22,15,5,1,0,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,265,59,10,2,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,229,20,7,4,1,0,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,282,18,16,6,1,1,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,32,48,12,1,0,0,0,8.83,0,0,0,1,1,1,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,113,47,17,6,1,1,1,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,1,0,96,20,3,2,1,1,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,66,203,7,3,0,0,0,8.83,1,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,49,40,17,5,0,0,0,8.83,0,0,0,0,0,1,1,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
1,0,0,3,49,11,2,1,1,1,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
2,0,0,254,30,8,5,1,0,0,8.83,0,0,0,0,0,0,0,1,AKLKUL,0,0,0,0,0,0,0,1,1,1
